code,channel,decoder,parameter,mean_BER,std_BER,ci_low,ci_high,seeds,words,decode_time
reed_solomon_binary_32_16,rayleigh_awgn,hard_mld,4.0,0.21300000,0.02761128,0.17880339,0.24719661,5,100,3.6486
reed_solomon_binary_32_16,rayleigh_awgn,hard_mld,5.0,0.14837500,0.01154644,0.13407472,0.16267528,5,100,3.6618
reed_solomon_binary_32_16,rayleigh_awgn,hard_mld,6.0,0.09650000,0.01037010,0.08365661,0.10934339,5,100,3.5057
reed_solomon_binary_32_16,rayleigh_awgn,soft_mld,0.0,0.32087500,0.03177865,0.28151710,0.36023290,5,100,0.7557
reed_solomon_binary_32_16,rayleigh_awgn,soft_mld,1.0,0.26162500,0.02139929,0.23512195,0.28812805,5,100,0.8127
reed_solomon_binary_32_16,rayleigh_awgn,soft_mld,2.0,0.18487500,0.01013001,0.17232896,0.19742104,5,100,0.8496
reed_solomon_binary_32_16,rayleigh_awgn,soft_mld,3.0,0.11075000,0.01061028,0.09760915,0.12389085,5,100,0.8473
reed_solomon_binary_32_16,rayleigh_awgn,soft_mld,4.0,0.06537500,0.00944350,0.05367921,0.07707079,5,100,0.8499
reed_solomon_binary_32_16,rayleigh_awgn,soft_mld,5.0,0.03025000,0.01693046,0.00928160,0.05121840,5,100,0.7597
reed_solomon_binary_32_16,rayleigh_awgn,soft_mld,6.0,0.00987500,0.00617771,0.00222390,0.01752610,5,100,0.7568
reed_solomon_binary_32_16,rayleigh,syndrome,0.0,0.85600000,0.02190890,0.82886580,0.88313420,5,100,0.0672
reed_solomon_binary_32_16,rayleigh,syndrome,1.0,0.78600000,0.02302173,0.75748756,0.81451244,5,100,0.0696
reed_solomon_binary_32_16,rayleigh,syndrome,2.0,0.70462500,0.02818604,0.66971655,0.73953345,5,100,0.0691
reed_solomon_binary_32_16,rayleigh,syndrome,3.0,0.62800000,0.04324350,0.57444287,0.68155713,5,100,0.0815
reed_solomon_binary_32_16,rayleigh,syndrome,4.0,0.54200000,0.03563706,0.49786346,0.58613654,5,100,0.0799
reed_solomon_binary_32_16,rayleigh,syndrome,5.0,0.47800000,0.05019960,0.41582773,0.54017227,5,100,0.0706
reed_solomon_binary_32_16,rayleigh,syndrome,6.0,0.39800000,0.03492850,0.35474101,0.44125899,5,100,0.0801
reed_solomon_binary_32_16,rayleigh,chase,0.0,0.52450000,0.04809943,0.46492880,0.58407120,5,100,0.5189
reed_solomon_binary_32_16,rayleigh,chase,1.0,0.48612500,0.05191151,0.42183253,0.55041747,5,100,0.5363
reed_solomon_binary_32_16,rayleigh,chase,2.0,0.40562500,0.05997232,0.33134920,0.47990080,5,100,0.6015
reed_solomon_binary_32_16,rayleigh,chase,3.0,0.35100000,0.05340478,0.28485811,0.41714189,5,100,0.6248
reed_solomon_binary_32_16,rayleigh,chase,4.0,0.30662500,0.04785558,0.24735581,0.36589419,5,100,0.5937
reed_solomon_binary_32_16,rayleigh,chase,5.0,0.26000000,0.03069189,0.22198805,0.29801195,5,100,0.6034
reed_solomon_binary_32_16,rayleigh,chase,6.0,0.23100000,0.04332066,0.17734730,0.28465270,5,100,0.6204
reed_solomon_binary_32_16,rayleigh,hard_mld,0.0,0.33300000,0.01193570,0.31821762,0.34778238,5,100,3.7259
reed_solomon_binary_32_16,rayleigh,hard_mld,1.0,0.29712500,0.01250469,0.28163793,0.31261207,5,100,3.6673
reed_solomon_binary_32_16,rayleigh,hard_mld,2.0,0.25162500,0.01974248,0.22717391,0.27607609,5,100,4.0080
reed_solomon_binary_32_16,rayleigh,hard_mld,3.0,0.21812500,0.02500391,0.18715763,0.24909237,5,100,4.0664
reed_solomon_binary_32_16,rayleigh,hard_mld,4.0,0.18562500,0.02613068,0.15326212,0.21798788,5,100,4.0998
reed_solomon_binary_32_16,rayleigh,hard_mld,5.0,0.16050000,0.02347455,0.13142673,0.18957327,5,100,4.0112
reed_solomon_binary_32_16,rayleigh,hard_mld,6.0,0.12887500,0.02289326,0.10052166,0.15722834,5,100,4.0321
reed_solomon_binary_32_16,rayleigh,soft_mld,0.0,0.27150000,0.02745949,0.23749139,0.30550861,5,100,0.7660
reed_solomon_binary_32_16,rayleigh,soft_mld,1.0,0.22825000,0.01654421,0.20775997,0.24874003,5,100,0.7545
reed_solomon_binary_32_16,rayleigh,soft_mld,2.0,0.19612500,0.01760793,0.17431756,0.21793244,5,100,0.8253
reed_solomon_binary_32_16,rayleigh,soft_mld,3.0,0.16587500,0.02180166,0.13887361,0.19287639,5,100,0.8148
reed_solomon_binary_32_16,rayleigh,soft_mld,4.0,0.13962500,0.01898087,0.11611717,0.16313283,5,100,0.8012
reed_solomon_binary_32_16,rayleigh,soft_mld,5.0,0.11250000,0.01242949,0.09710606,0.12789394,5,100,0.8124
reed_solomon_binary_32_16,rayleigh,soft_mld,6.0,0.09250000,0.02576941,0.06058455,0.12441545,5,100,0.7643
reed_solomon_binary_32_16,sinusoidal,syndrome,0.0,0.93750000,0.01461084,0.91940446,0.95559554,5,100,0.0713
reed_solomon_binary_32_16,sinusoidal,syndrome,1.0,0.88887500,0.03238682,0.84876388,0.92898612,5,100,0.0772
reed_solomon_binary_32_16,sinusoidal,syndrome,2.0,0.78487500,0.02639987,0.75217873,0.81757127,5,100,0.0816
reed_solomon_binary_32_16,sinusoidal,syndrome,3.0,0.69600000,0.02701851,0.66253754,0.72946246,5,100,0.0788
reed_solomon_binary_32_16,sinusoidal,syndrome,4.0,0.54600000,0.05029911,0.48370449,0.60829551,5,100,0.0798
reed_solomon_binary_32_16,sinusoidal,syndrome,5.0,0.38600000,0.02190890,0.35886580,0.41313420,5,100,0.0805
reed_solomon_binary_32_16,sinusoidal,syndrome,6.0,0.24400000,0.02073644,0.21831789,0.26968211,5,100,0.0789
reed_solomon_binary_32_16,sinusoidal,chase,0.0,0.56100000,0.04608416,0.50392471,0.61807529,5,100,0.5609
reed_solomon_binary_32_16,sinusoidal,chase,1.0,0.41800000,0.03440737,0.37538643,0.46061357,5,100,0.5755
reed_solomon_binary_32_16,sinusoidal,chase,2.0,0.27625000,0.02632430,0.24364732,0.30885268,5,100,0.5755
reed_solomon_binary_32_16,sinusoidal,chase,3.0,0.12412500,0.01294218,0.10809609,0.14015391,5,100,0.6042
reed_solomon_binary_32_16,sinusoidal,chase,4.0,0.06600000,0.01663369,0.04539915,0.08660085,5,100,0.6015
reed_solomon_binary_32_16,sinusoidal,chase,5.0,0.02200000,0.00900738,0.01084435,0.03315565,5,100,0.6350
reed_solomon_binary_32_16,sinusoidal,chase,6.0,0.00500000,0.00500000,0.00000000,0.01119251,5,100,0.6573
reed_solomon_binary_32_16,sinusoidal,hard_mld,0.0,0.34825000,0.02697076,0.31484668,0.38165332,5,100,3.9940
reed_solomon_binary_32_16,sinusoidal,hard_mld,1.0,0.27600000,0.01956859,0.25176428,0.30023572,5,100,3.9758
reed_solomon_binary_32_16,sinusoidal,hard_mld,2.0,0.20987500,0.00917921,0.19850654,0.22124346,5,100,3.9854
reed_solomon_binary_32_16,sinusoidal,hard_mld,3.0,0.14187500,0.00747391,0.13261855,0.15113145,5,100,4.0141
reed_solomon_binary_32_16,sinusoidal,hard_mld,4.0,0.08100000,0.01874271,0.05778713,0.10421287,5,100,4.0356
reed_solomon_binary_32_16,sinusoidal,hard_mld,5.0,0.04300000,0.00512348,0.03665457,0.04934543,5,100,3.9847
reed_solomon_binary_32_16,sinusoidal,hard_mld,6.0,0.01950000,0.00872093,0.00869911,0.03030089,5,100,4.0029
reed_solomon_binary_32_16,sinusoidal,soft_mld,0.0,0.21125000,0.01430008,0.19353934,0.22896066,5,100,0.7719
reed_solomon_binary_32_16,sinusoidal,soft_mld,1.0,0.12887500,0.02270480,0.10075508,0.15699492,5,100,0.7771
reed_solomon_binary_32_16,sinusoidal,soft_mld,2.0,0.05837500,0.01495175,0.03985724,0.07689276,5,100,0.7937
reed_solomon_binary_32_16,sinusoidal,soft_mld,3.0,0.02062500,0.00900304,0.00947473,0.03177527,5,100,0.7881
reed_solomon_binary_32_16,sinusoidal,soft_mld,4.0,0.00662500,0.00642870,0.00000000,0.01458695,5,100,0.7955
reed_solomon_binary_32_16,sinusoidal,soft_mld,5.0,0.00062500,0.00139754,0.00000000,0.00235586,5,100,0.8260
reed_solomon_binary_32_16,sinusoidal,soft_mld,6.0,0.00062500,0.00139754,0.00000000,0.00235586,5,100,0.8533
ldpc_32_16,rayleigh_awgn,syndrome,0.0,0.97950000,0.00762141,0.97006087,0.98893913,5,100,0.0589
ldpc_32_16,rayleigh_awgn,syndrome,1.0,0.95462500,0.02070817,0.92897791,0.98027209,5,100,0.0582
ldpc_32_16,rayleigh_awgn,syndrome,2.0,0.91662500,0.02959228,0.87997492,0.95327508,5,100,0.0628
ldpc_32_16,rayleigh_awgn,syndrome,3.0,0.86062500,0.04193093,0.80869349,0.91255651,5,100,0.0601
ldpc_32_16,rayleigh_awgn,syndrome,4.0,0.80662500,0.02785145,0.77213095,0.84111905,5,100,0.0901
ldpc_32_16,rayleigh_awgn,syndrome,5.0,0.71062500,0.03769222,0.66394314,0.75730686,5,100,0.0762
ldpc_32_16,rayleigh_awgn,syndrome,6.0,0.60862500,0.05798774,0.53680711,0.68044289,5,100,0.0664
ldpc_32_16,rayleigh_awgn,chase,0.0,0.62487500,0.03425091,0.58245520,0.66729480,5,100,0.4956
ldpc_32_16,rayleigh_awgn,chase,1.0,0.54812500,0.04183067,0.49631766,0.59993234,5,100,0.5117
ldpc_32_16,rayleigh_awgn,chase,2.0,0.45725000,0.04359481,0.40325777,0.51124223,5,100,0.5211
ldpc_32_16,rayleigh_awgn,chase,3.0,0.35400000,0.01633153,0.33377338,0.37422662,5,100,0.5266
ldpc_32_16,rayleigh_awgn,chase,4.0,0.25525000,0.03289009,0.21451558,0.29598442,5,100,0.6112
ldpc_32_16,rayleigh_awgn,chase,5.0,0.15975000,0.03049910,0.12197682,0.19752318,5,100,0.5731
ldpc_32_16,rayleigh_awgn,chase,6.0,0.08375000,0.02120860,0.05748312,0.11001688,5,100,0.6182
ldpc_32_16,rayleigh_awgn,hard_mld,0.0,0.27912500,0.01097405,0.26553363,0.29271637,5,100,3.7377
ldpc_32_16,rayleigh_awgn,hard_mld,1.0,0.25200000,0.01052712,0.23896214,0.26503786,5,100,3.9114
ldpc_32_16,rayleigh_awgn,hard_mld,2.0,0.21025000,0.01246558,0.19481137,0.22568863,5,100,3.7293
ldpc_32_16,rayleigh_awgn,hard_mld,3.0,0.16787500,0.01284371,0.15196805,0.18378195,5,100,3.7159
ldpc_32_16,rayleigh_awgn,hard_mld,4.0,0.13612500,0.01064704,0.12293863,0.14931137,5,100,4.2064
ldpc_32_16,rayleigh_awgn,hard_mld,5.0,0.09987500,0.01577057,0.08034313,0.11940687,5,100,4.3798
ldpc_32_16,rayleigh_awgn,hard_mld,6.0,0.07337500,0.01428368,0.05568465,0.09106535,5,100,4.1942
ldpc_32_16,rayleigh_awgn,soft_mld,0.0,0.20387500,0.00294480,0.20022786,0.20752214,5,100,0.7931
ldpc_32_16,rayleigh_awgn,soft_mld,1.0,0.15987500,0.00931648,0.14833652,0.17141348,5,100,0.7763
ldpc_32_16,rayleigh_awgn,soft_mld,2.0,0.10850000,0.01606019,0.08860943,0.12839057,5,100,0.8182
ldpc_32_16,rayleigh_awgn,soft_mld,3.0,0.07325000,0.01277357,0.05742992,0.08907008,5,100,0.7660
ldpc_32_16,rayleigh_awgn,soft_mld,4.0,0.03862500,0.00490933,0.03254478,0.04470522,5,100,0.8400
ldpc_32_16,rayleigh_awgn,soft_mld,5.0,0.01925000,0.00189572,0.01690215,0.02159785,5,100,0.9022
ldpc_32_16,rayleigh_awgn,soft_mld,6.0,0.00862500,0.00429389,0.00330701,0.01394299,5,100,0.8673
ldpc_32_16,rayleigh,syndrome,0.0,0.85212500,0.03415155,0.80982827,0.89442173,5,100,0.0677
ldpc_32_16,rayleigh,syndrome,1.0,0.80150000,0.06362518,0.72270013,0.88029987,5,100,0.0668
ldpc_32_16,rayleigh,syndrome,2.0,0.69962500,0.03165241,0.66042345,0.73882655,5,100,0.0678
ldpc_32_16,rayleigh,syndrome,3.0,0.61800000,0.01483240,0.59963006,0.63636994,5,100,0.0724
ldpc_32_16,rayleigh,syndrome,4.0,0.54800000,0.05263079,0.48281670,0.61318330,5,100,0.0691
ldpc_32_16,rayleigh,syndrome,5.0,0.46000000,0.05099020,0.39684858,0.52315142,5,100,0.0692
ldpc_32_16,rayleigh,syndrome,6.0,0.39000000,0.04743416,0.33125272,0.44874728,5,100,0.0689
ldpc_32_16,rayleigh,chase,0.0,0.52325000,0.04200400,0.47122799,0.57527201,5,100,0.5500
ldpc_32_16,rayleigh,chase,1.0,0.43587500,0.03987431,0.38649061,0.48525939,5,100,0.5466
ldpc_32_16,rayleigh,chase,2.0,0.38012500,0.04910011,0.31931446,0.44093554,5,100,0.5754
ldpc_32_16,rayleigh,chase,3.0,0.32000000,0.05117372,0.25662128,0.38337872,5,100,0.5883
ldpc_32_16,rayleigh,chase,4.0,0.27837500,0.04039019,0.22835170,0.32839830,5,100,0.5646
ldpc_32_16,rayleigh,chase,5.0,0.23650000,0.03614640,0.19173263,0.28126737,5,100,0.6060
ldpc_32_16,rayleigh,chase,6.0,0.18562500,0.02821167,0.15068481,0.22056519,5,100,0.6355
ldpc_32_16,rayleigh,hard_mld,0.0,0.26250000,0.01765003,0.24064042,0.28435958,5,100,4.0047
ldpc_32_16,rayleigh,hard_mld,1.0,0.22812500,0.02231259,0.20049083,0.25575917,5,100,4.0020
ldpc_32_16,rayleigh,hard_mld,2.0,0.18437500,0.02129591,0.15799999,0.21075001,5,100,3.9984
ldpc_32_16,rayleigh,hard_mld,3.0,0.16000000,0.02784584,0.12551289,0.19448711,5,100,3.9901
ldpc_32_16,rayleigh,hard_mld,4.0,0.13837500,0.02217914,0.11090611,0.16584389,5,100,4.0077
ldpc_32_16,rayleigh,hard_mld,5.0,0.11525000,0.02430117,0.08515297,0.14534703,5,100,3.9790
ldpc_32_16,rayleigh,hard_mld,6.0,0.09112500,0.01471341,0.07290242,0.10934758,5,100,4.1413
ldpc_32_16,rayleigh,soft_mld,0.0,0.19300000,0.01929621,0.16910162,0.21689838,5,100,0.7924
ldpc_32_16,rayleigh,soft_mld,1.0,0.16175000,0.02503669,0.13074202,0.19275798,5,100,0.7933
ldpc_32_16,rayleigh,soft_mld,2.0,0.14525000,0.02169389,0.11838209,0.17211791,5,100,0.8218
ldpc_32_16,rayleigh,soft_mld,3.0,0.12050000,0.01300090,0.10439837,0.13660163,5,100,0.7640
ldpc_32_16,rayleigh,soft_mld,4.0,0.09562500,0.01181729,0.08098927,0.11026073,5,100,0.7978
ldpc_32_16,rayleigh,soft_mld,5.0,0.07962500,0.00902038,0.06845325,0.09079675,5,100,0.8706
ldpc_32_16,rayleigh,soft_mld,6.0,0.06737500,0.01204159,0.05246147,0.08228853,5,100,0.8976
ldpc_32_16,sinusoidal,syndrome,0.0,0.92025000,0.01200260,0.90538476,0.93511524,5,100,0.0694
ldpc_32_16,sinusoidal,syndrome,1.0,0.87600000,0.02073644,0.85031789,0.90168211,5,100,0.0784
ldpc_32_16,sinusoidal,syndrome,2.0,0.76250000,0.03579455,0.71816840,0.80683160,5,100,0.0693
ldpc_32_16,sinusoidal,syndrome,3.0,0.65800000,0.01923538,0.63417695,0.68182305,5,100,0.0678
ldpc_32_16,sinusoidal,syndrome,4.0,0.53200000,0.04147288,0.48063578,0.58336422,5,100,0.0707
ldpc_32_16,sinusoidal,syndrome,5.0,0.37400000,0.04219005,0.32174757,0.42625243,5,100,0.0719
ldpc_32_16,sinusoidal,syndrome,6.0,0.26000000,0.03674235,0.21449456,0.30550544,5,100,0.0724
ldpc_32_16,sinusoidal,chase,0.0,0.47650000,0.04471612,0.42111903,0.53188097,5,100,0.5372
ldpc_32_16,sinusoidal,chase,1.0,0.36475000,0.03668010,0.31932165,0.41017835,5,100,0.5738
ldpc_32_16,sinusoidal,chase,2.0,0.23737500,0.03052407,0.19957090,0.27517910,5,100,0.5853
ldpc_32_16,sinusoidal,chase,3.0,0.13812500,0.04891798,0.07754002,0.19870998,5,100,0.5876
ldpc_32_16,sinusoidal,chase,4.0,0.06125000,0.01944544,0.03716680,0.08533320,5,100,0.6128
ldpc_32_16,sinusoidal,chase,5.0,0.02200000,0.01191113,0.00724805,0.03675195,5,100,0.6241
ldpc_32_16,sinusoidal,chase,6.0,0.00450000,0.00622495,0.00000000,0.01220961,5,100,0.6422
ldpc_32_16,sinusoidal,hard_mld,0.0,0.22025000,0.00826325,0.21001596,0.23048404,5,100,4.1491
ldpc_32_16,sinusoidal,hard_mld,1.0,0.17762500,0.00800878,0.16770611,0.18754389,5,100,4.1681
ldpc_32_16,sinusoidal,hard_mld,2.0,0.12675000,0.01490464,0.10829058,0.14520942,5,100,4.1372
ldpc_32_16,sinusoidal,hard_mld,3.0,0.09975000,0.01202699,0.08485456,0.11464544,5,100,3.9834
ldpc_32_16,sinusoidal,hard_mld,4.0,0.06250000,0.00854675,0.05191484,0.07308516,5,100,3.9885
ldpc_32_16,sinusoidal,hard_mld,5.0,0.03712500,0.01220432,0.02200994,0.05224006,5,100,3.9551
ldpc_32_16,sinusoidal,hard_mld,6.0,0.01775000,0.00882335,0.00682227,0.02867773,5,100,4.0034
ldpc_32_16,sinusoidal,soft_mld,0.0,0.12537500,0.01658666,0.10483240,0.14591760,5,100,0.8561
ldpc_32_16,sinusoidal,soft_mld,1.0,0.07425000,0.01479944,0.05592087,0.09257913,5,100,0.8203
ldpc_32_16,sinusoidal,soft_mld,2.0,0.03737500,0.00598501,0.02996256,0.04478744,5,100,0.7783
ldpc_32_16,sinusoidal,soft_mld,3.0,0.01587500,0.00454148,0.01025038,0.02149962,5,100,0.7978
ldpc_32_16,sinusoidal,soft_mld,4.0,0.00700000,0.00161777,0.00499639,0.00900361,5,100,0.8033
ldpc_32_16,sinusoidal,soft_mld,5.0,0.00162500,0.00232177,0.00000000,0.00450052,5,100,0.7887
ldpc_32_16,sinusoidal,soft_mld,6.0,0.00050000,0.00111803,0.00000000,0.00188469,5,100,0.8714
wavelet_64_32,rayleigh_awgn,syndrome,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.4533
wavelet_64_32,rayleigh_awgn,syndrome,1.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.4266
wavelet_64_32,rayleigh_awgn,syndrome,2.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,0.4416
wavelet_64_32,rayleigh_awgn,syndrome,3.0,0.98400000,0.01140175,0.96987891,0.99812109,5,100,0.4551
wavelet_64_32,rayleigh_awgn,syndrome,4.0,0.96000000,0.01581139,0.94041757,0.97958243,5,100,0.4413
wavelet_64_32,rayleigh_awgn,syndrome,5.0,0.92000000,0.01224745,0.90483152,0.93516848,5,100,0.4960
wavelet_64_32,rayleigh_awgn,syndrome,6.0,0.86400000,0.01341641,0.84738376,0.88061624,5,100,0.4292
wavelet_64_32,rayleigh_awgn,chase,0.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,3.9170
wavelet_64_32,rayleigh_awgn,chase,1.0,0.97706250,0.00443926,0.97156447,0.98256053,5,100,3.8591
wavelet_64_32,rayleigh_awgn,chase,2.0,0.94600000,0.01140175,0.93187891,0.96012109,5,100,3.9879
wavelet_64_32,rayleigh_awgn,chase,3.0,0.87000000,0.01581139,0.85041757,0.88958243,5,100,3.9197
wavelet_64_32,rayleigh_awgn,chase,4.0,0.74000000,0.03316625,0.69892356,0.78107644,5,100,3.9661
wavelet_64_32,rayleigh_awgn,chase,5.0,0.54700000,0.04522168,0.49099290,0.60300710,5,100,4.0468
wavelet_64_32,rayleigh_awgn,chase,6.0,0.32100000,0.01746425,0.29937050,0.34262950,5,100,4.0313
wavelet_64_32,rayleigh,syndrome,0.0,0.90400000,0.03646917,0.85883289,0.94916711,5,100,0.4476
wavelet_64_32,rayleigh,syndrome,1.0,0.86400000,0.04219005,0.81174757,0.91625243,5,100,0.3919
wavelet_64_32,rayleigh,syndrome,2.0,0.79200000,0.04549725,0.73565159,0.84834841,5,100,0.4022
wavelet_64_32,rayleigh,syndrome,3.0,0.70800000,0.03114482,0.66942710,0.74657290,5,100,0.4149
wavelet_64_32,rayleigh,syndrome,4.0,0.61000000,0.04358899,0.55601498,0.66398502,5,100,0.4210
wavelet_64_32,rayleigh,syndrome,5.0,0.54200000,0.04868265,0.48170648,0.60229352,5,100,0.3874
wavelet_64_32,rayleigh,syndrome,6.0,0.46600000,0.04393177,0.41159045,0.52040955,5,100,0.3968
wavelet_64_32,rayleigh,chase,0.0,0.77137500,0.03386670,0.72943105,0.81331895,5,100,3.8219
wavelet_64_32,rayleigh,chase,1.0,0.70400000,0.03911521,0.65555576,0.75244424,5,100,3.7230
wavelet_64_32,rayleigh,chase,2.0,0.59800000,0.05630275,0.52826897,0.66773103,5,100,3.8263
wavelet_64_32,rayleigh,chase,3.0,0.51800000,0.03962323,0.46892658,0.56707342,5,100,3.8132
wavelet_64_32,rayleigh,chase,4.0,0.44800000,0.05540758,0.37937764,0.51662236,5,100,3.8039
wavelet_64_32,rayleigh,chase,5.0,0.37000000,0.06164414,0.29365365,0.44634635,5,100,3.7783
wavelet_64_32,rayleigh,chase,6.0,0.31000000,0.05612486,0.24048929,0.37951071,5,100,3.9240
wavelet_64_32,sinusoidal,syndrome,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.4532
wavelet_64_32,sinusoidal,syndrome,1.0,0.99000000,0.01414214,0.97248495,1.00751505,5,100,0.4532
wavelet_64_32,sinusoidal,syndrome,2.0,0.97000000,0.02000000,0.94522997,0.99477003,5,100,0.4544
wavelet_64_32,sinusoidal,syndrome,3.0,0.93600000,0.03049590,0.89823079,0.97376921,5,100,0.4573
wavelet_64_32,sinusoidal,syndrome,4.0,0.83200000,0.01483240,0.81363006,0.85036994,5,100,0.4455
wavelet_64_32,sinusoidal,syndrome,5.0,0.65600000,0.04979960,0.59432313,0.71767687,5,100,0.4571
wavelet_64_32,sinusoidal,syndrome,6.0,0.44800000,0.02167948,0.42114993,0.47485007,5,100,0.4604
wavelet_64_32,sinusoidal,chase,0.0,0.96306250,0.01992221,0.93838881,0.98773619,5,100,3.9481
wavelet_64_32,sinusoidal,chase,1.0,0.89900000,0.01244990,0.88358078,0.91441922,5,100,3.9776
wavelet_64_32,sinusoidal,chase,2.0,0.74500000,0.03774917,0.69824760,0.79175240,5,100,4.0287
wavelet_64_32,sinusoidal,chase,3.0,0.48200000,0.04147288,0.43063578,0.53336422,5,100,4.0129
wavelet_64_32,sinusoidal,chase,4.0,0.27400000,0.03361547,0.23236719,0.31563281,5,100,4.1500
wavelet_64_32,sinusoidal,chase,5.0,0.11800000,0.03563706,0.07386346,0.16213654,5,100,4.1839
wavelet_64_32,sinusoidal,chase,6.0,0.03000000,0.01000000,0.01761499,0.04238501,5,100,4.1745
bch_derived_64_32,rayleigh_awgn,syndrome,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.1637
bch_derived_64_32,rayleigh_awgn,syndrome,1.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,0.1575
bch_derived_64_32,rayleigh_awgn,syndrome,2.0,0.99600000,0.00547723,0.98921645,1.00278355,5,100,0.1626
bch_derived_64_32,rayleigh_awgn,syndrome,3.0,0.99000000,0.01000000,0.97761499,1.00238501,5,100,0.1618
bch_derived_64_32,rayleigh_awgn,syndrome,4.0,0.97200000,0.01643168,0.95164935,0.99235065,5,100,0.1549
bch_derived_64_32,rayleigh_awgn,syndrome,5.0,0.94000000,0.00707107,0.93124247,0.94875753,5,100,0.1589
bch_derived_64_32,rayleigh_awgn,syndrome,6.0,0.85000000,0.03391165,0.80800038,0.89199962,5,100,0.1637
bch_derived_64_32,rayleigh_awgn,chase,0.0,0.99600000,0.00894427,0.98492251,1.00707749,5,100,1.0252
bch_derived_64_32,rayleigh_awgn,chase,1.0,0.98600000,0.01140175,0.97187891,1.00012109,5,100,0.9895
bch_derived_64_32,rayleigh_awgn,chase,2.0,0.96400000,0.01816590,0.94150151,0.98649849,5,100,0.9990
bch_derived_64_32,rayleigh_awgn,chase,3.0,0.92000000,0.02738613,0.88608224,0.95391776,5,100,1.0086
bch_derived_64_32,rayleigh_awgn,chase,4.0,0.81200000,0.02949576,0.77546946,0.84853054,5,100,1.0163
bch_derived_64_32,rayleigh_awgn,chase,5.0,0.66200000,0.02588436,0.62994219,0.69405781,5,100,1.0295
bch_derived_64_32,rayleigh_awgn,chase,6.0,0.47600000,0.05770615,0.40453086,0.54746914,5,100,1.0507
bch_derived_64_32,rayleigh,syndrome,0.0,0.90600000,0.03130495,0.86722878,0.94477122,5,100,0.1511
bch_derived_64_32,rayleigh,syndrome,1.0,0.86200000,0.02588436,0.82994219,0.89405781,5,100,0.1438
bch_derived_64_32,rayleigh,syndrome,2.0,0.77400000,0.04827007,0.71421745,0.83378255,5,100,0.1406
bch_derived_64_32,rayleigh,syndrome,3.0,0.71200000,0.05890671,0.63904397,0.78495603,5,100,0.1369
bch_derived_64_32,rayleigh,syndrome,4.0,0.61800000,0.03346640,0.57655182,0.65944818,5,100,0.1478
bch_derived_64_32,rayleigh,syndrome,5.0,0.54600000,0.04505552,0.49019868,0.60180132,5,100,0.1509
bch_derived_64_32,rayleigh,syndrome,6.0,0.45400000,0.05813777,0.38199630,0.52600370,5,100,0.1483
bch_derived_64_32,rayleigh,chase,0.0,0.80400000,0.03577709,0.75969003,0.84830997,5,100,0.9585
bch_derived_64_32,rayleigh,chase,1.0,0.72800000,0.06610598,0.64612766,0.80987234,5,100,0.9273
bch_derived_64_32,rayleigh,chase,2.0,0.65600000,0.04929503,0.59494804,0.71705196,5,100,0.9390
bch_derived_64_32,rayleigh,chase,3.0,0.56400000,0.04393177,0.50959045,0.61840955,5,100,0.9736
bch_derived_64_32,rayleigh,chase,4.0,0.48275000,0.05733945,0.41173502,0.55376498,5,100,1.0298
bch_derived_64_32,rayleigh,chase,5.0,0.40200000,0.06140033,0.32595562,0.47804438,5,100,1.0468
bch_derived_64_32,rayleigh,chase,6.0,0.32400000,0.05770615,0.25253086,0.39546914,5,100,1.0547
bch_derived_64_32,sinusoidal,syndrome,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.1667
bch_derived_64_32,sinusoidal,syndrome,1.0,0.99600000,0.00547723,0.98921645,1.00278355,5,100,0.1662
bch_derived_64_32,sinusoidal,syndrome,2.0,0.97400000,0.00547723,0.96721645,0.98078355,5,100,0.1669
bch_derived_64_32,sinusoidal,syndrome,3.0,0.93000000,0.01581139,0.91041757,0.94958243,5,100,0.1712
bch_derived_64_32,sinusoidal,syndrome,4.0,0.83800000,0.02489980,0.80716157,0.86883843,5,100,0.1666
bch_derived_64_32,sinusoidal,syndrome,5.0,0.64200000,0.03492850,0.59874101,0.68525899,5,100,0.1664
bch_derived_64_32,sinusoidal,syndrome,6.0,0.45800000,0.03114482,0.41942710,0.49657290,5,100,0.1670
bch_derived_64_32,sinusoidal,chase,0.0,0.97400000,0.01140175,0.95987891,0.98812109,5,100,1.0097
bch_derived_64_32,sinusoidal,chase,1.0,0.93800000,0.01788854,0.91584502,0.96015498,5,100,1.0186
bch_derived_64_32,sinusoidal,chase,2.0,0.83800000,0.03114482,0.79942710,0.87657290,5,100,1.0365
bch_derived_64_32,sinusoidal,chase,3.0,0.61800000,0.02588436,0.58594219,0.65005781,5,100,1.0601
bch_derived_64_32,sinusoidal,chase,4.0,0.39600000,0.04037326,0.34599767,0.44600233,5,100,1.0672
bch_derived_64_32,sinusoidal,chase,5.0,0.18600000,0.03974921,0.13677055,0.23522945,5,100,1.1316
