code,channel,decoder,parameter,metric,mean,std,ci_low,ci_high,seeds,words
wavelet_64_32,sinusoidal,chase,6.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_64_32,sinusoidal,chase,6.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
wavelet_64_32,sinusoidal,chase,6.0,average_decoding_time_ms,4.17449520,0.19900791,3.92802364,4.42096676,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,0.0,ber,1.00000000,0.00000000,1.00000000,1.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,0.0,frame_error_rate,1.00000000,0.00000000,1.00000000,1.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,0.0,failure_rate,1.00000000,0.00000000,1.00000000,1.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,0.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,0.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,0.0,average_decoding_time_ms,0.16373300,0.00648393,0.15570264,0.17176336,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,1.0,ber,0.99800000,0.00447214,0.99246125,1.00353875,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,1.0,frame_error_rate,0.99800000,0.00447214,0.99246125,1.00353875,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,1.0,failure_rate,0.99800000,0.00447214,0.99246125,1.00353875,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,1.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,1.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,1,100
bch_derived_64_32,rayleigh_awgn,syndrome,1.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,1.0,average_decoding_time_ms,0.15753440,0.01018066,0.14492564,0.17014316,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,2.0,ber,0.99600000,0.00547723,0.98921645,1.00278355,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,2.0,frame_error_rate,0.99600000,0.00547723,0.98921645,1.00278355,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,2.0,failure_rate,0.99600000,0.00547723,0.98921645,1.00278355,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,2.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,2.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,2,100
bch_derived_64_32,rayleigh_awgn,syndrome,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,2.0,average_decoding_time_ms,0.16262360,0.00987757,0.15039022,0.17485698,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,3.0,ber,0.99000000,0.01000000,0.97761499,1.00238501,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,3.0,frame_error_rate,0.99000000,0.01000000,0.97761499,1.00238501,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,3.0,failure_rate,0.99000000,0.01000000,0.97761499,1.00238501,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,3.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,3.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,3,100
bch_derived_64_32,rayleigh_awgn,syndrome,3.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,3.0,average_decoding_time_ms,0.16184720,0.00509568,0.15553619,0.16815821,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,4.0,ber,0.97200000,0.01643168,0.95164935,0.99235065,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,4.0,frame_error_rate,0.97200000,0.01643168,0.95164935,0.99235065,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,4.0,failure_rate,0.97200000,0.01643168,0.95164935,0.99235065,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,4.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,4.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,4.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,4.0,average_decoding_time_ms,0.15485380,0.00564239,0.14786569,0.16184191,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,5.0,ber,0.94000000,0.00707107,0.93124247,0.94875753,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,5.0,frame_error_rate,0.94000000,0.00707107,0.93124247,0.94875753,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,5.0,failure_rate,0.94000000,0.00707107,0.93124247,0.94875753,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,5.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,5.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,5.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,5.0,average_decoding_time_ms,0.15887080,0.00728772,0.14984495,0.16789665,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,6.0,ber,0.85000000,0.03391165,0.80800038,0.89199962,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,6.0,frame_error_rate,0.85000000,0.03391165,0.80800038,0.89199962,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,6.0,failure_rate,0.85000000,0.03391165,0.80800038,0.89199962,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,6.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,6.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,6.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,syndrome,6.0,average_decoding_time_ms,0.16367740,0.00935030,0.15209704,0.17525776,5,100
bch_derived_64_32,rayleigh_awgn,chase,0.0,ber,0.99600000,0.00894427,0.98492251,1.00707749,5,100
bch_derived_64_32,rayleigh_awgn,chase,0.0,frame_error_rate,0.99600000,0.00894427,0.98492251,1.00707749,5,100
bch_derived_64_32,rayleigh_awgn,chase,0.0,failure_rate,0.99600000,0.00894427,0.98492251,1.00707749,5,100
bch_derived_64_32,rayleigh_awgn,chase,0.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,0.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,1,100
bch_derived_64_32,rayleigh_awgn,chase,0.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,0.0,average_decoding_time_ms,1.02521100,0.03533885,0.98144379,1.06897821,5,100
bch_derived_64_32,rayleigh_awgn,chase,1.0,ber,0.98600000,0.01140175,0.97187891,1.00012109,5,100
bch_derived_64_32,rayleigh_awgn,chase,1.0,frame_error_rate,0.98600000,0.01140175,0.97187891,1.00012109,5,100
bch_derived_64_32,rayleigh_awgn,chase,1.0,failure_rate,0.98600000,0.01140175,0.97187891,1.00012109,5,100
bch_derived_64_32,rayleigh_awgn,chase,1.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,1.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,4,100
bch_derived_64_32,rayleigh_awgn,chase,1.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,1.0,average_decoding_time_ms,0.98949420,0.01829093,0.96684086,1.01214754,5,100
bch_derived_64_32,rayleigh_awgn,chase,2.0,ber,0.96400000,0.01816590,0.94150151,0.98649849,5,100
bch_derived_64_32,rayleigh_awgn,chase,2.0,frame_error_rate,0.96400000,0.01816590,0.94150151,0.98649849,5,100
bch_derived_64_32,rayleigh_awgn,chase,2.0,failure_rate,0.96400000,0.01816590,0.94150151,0.98649849,5,100
bch_derived_64_32,rayleigh_awgn,chase,2.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,2.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,2.0,average_decoding_time_ms,0.99900020,0.01124677,0.98507106,1.01292934,5,100
bch_derived_64_32,rayleigh_awgn,chase,3.0,ber,0.92000000,0.02738613,0.88608224,0.95391776,5,100
bch_derived_64_32,rayleigh_awgn,chase,3.0,frame_error_rate,0.92000000,0.02738613,0.88608224,0.95391776,5,100
bch_derived_64_32,rayleigh_awgn,chase,3.0,failure_rate,0.92000000,0.02738613,0.88608224,0.95391776,5,100
bch_derived_64_32,rayleigh_awgn,chase,3.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,3.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,3.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,3.0,average_decoding_time_ms,1.00863500,0.01554748,0.98937943,1.02789057,5,100
bch_derived_64_32,rayleigh_awgn,chase,4.0,ber,0.81200000,0.02949576,0.77546946,0.84853054,5,100
bch_derived_64_32,rayleigh_awgn,chase,4.0,frame_error_rate,0.81200000,0.02949576,0.77546946,0.84853054,5,100
bch_derived_64_32,rayleigh_awgn,chase,4.0,failure_rate,0.81200000,0.02949576,0.77546946,0.84853054,5,100
bch_derived_64_32,rayleigh_awgn,chase,4.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,4.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,4.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,4.0,average_decoding_time_ms,1.01631560,0.02269037,0.98821355,1.04441765,5,100
bch_derived_64_32,rayleigh_awgn,chase,5.0,ber,0.66200000,0.02588436,0.62994219,0.69405781,5,100
bch_derived_64_32,rayleigh_awgn,chase,5.0,frame_error_rate,0.66200000,0.02588436,0.62994219,0.69405781,5,100
bch_derived_64_32,rayleigh_awgn,chase,5.0,failure_rate,0.66200000,0.02588436,0.62994219,0.69405781,5,100
bch_derived_64_32,rayleigh_awgn,chase,5.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,5.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,5.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,5.0,average_decoding_time_ms,1.02951120,0.04065367,0.97916158,1.07986082,5,100
bch_derived_64_32,rayleigh_awgn,chase,6.0,ber,0.47600000,0.05770615,0.40453086,0.54746914,5,100
bch_derived_64_32,rayleigh_awgn,chase,6.0,frame_error_rate,0.47600000,0.05770615,0.40453086,0.54746914,5,100
bch_derived_64_32,rayleigh_awgn,chase,6.0,failure_rate,0.47600000,0.05770615,0.40453086,0.54746914,5,100
bch_derived_64_32,rayleigh_awgn,chase,6.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,6.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,6.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh_awgn,chase,6.0,average_decoding_time_ms,1.05069960,0.02588069,1.01864633,1.08275287,5,100
bch_derived_64_32,rayleigh,syndrome,0.0,ber,0.90600000,0.03130495,0.86722878,0.94477122,5,100
bch_derived_64_32,rayleigh,syndrome,0.0,frame_error_rate,0.90600000,0.03130495,0.86722878,0.94477122,5,100
bch_derived_64_32,rayleigh,syndrome,0.0,failure_rate,0.90600000,0.03130495,0.86722878,0.94477122,5,100
bch_derived_64_32,rayleigh,syndrome,0.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,0.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,0.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,0.0,average_decoding_time_ms,0.15110460,0.04113921,0.10015363,0.20205557,5,100
bch_derived_64_32,rayleigh,syndrome,1.0,ber,0.86200000,0.02588436,0.82994219,0.89405781,5,100
bch_derived_64_32,rayleigh,syndrome,1.0,frame_error_rate,0.86200000,0.02588436,0.82994219,0.89405781,5,100
bch_derived_64_32,rayleigh,syndrome,1.0,failure_rate,0.86200000,0.02588436,0.82994219,0.89405781,5,100
bch_derived_64_32,rayleigh,syndrome,1.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,1.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,1.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,1.0,average_decoding_time_ms,0.14379200,0.02448130,0.11347188,0.17411212,5,100
bch_derived_64_32,rayleigh,syndrome,2.0,ber,0.77400000,0.04827007,0.71421745,0.83378255,5,100
bch_derived_64_32,rayleigh,syndrome,2.0,frame_error_rate,0.77400000,0.04827007,0.71421745,0.83378255,5,100
bch_derived_64_32,rayleigh,syndrome,2.0,failure_rate,0.77400000,0.04827007,0.71421745,0.83378255,5,100
bch_derived_64_32,rayleigh,syndrome,2.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,2.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,2.0,average_decoding_time_ms,0.14056360,0.03323275,0.09940479,0.18172241,5,100
bch_derived_64_32,rayleigh,syndrome,3.0,ber,0.71200000,0.05890671,0.63904397,0.78495603,5,100
bch_derived_64_32,rayleigh,syndrome,3.0,frame_error_rate,0.71200000,0.05890671,0.63904397,0.78495603,5,100
bch_derived_64_32,rayleigh,syndrome,3.0,failure_rate,0.71200000,0.05890671,0.63904397,0.78495603,5,100
bch_derived_64_32,rayleigh,syndrome,3.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,3.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,3.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,3.0,average_decoding_time_ms,0.13690720,0.03618203,0.09209571,0.18171869,5,100
bch_derived_64_32,rayleigh,syndrome,4.0,ber,0.61800000,0.03346640,0.57655182,0.65944818,5,100
bch_derived_64_32,rayleigh,syndrome,4.0,frame_error_rate,0.61800000,0.03346640,0.57655182,0.65944818,5,100
bch_derived_64_32,rayleigh,syndrome,4.0,failure_rate,0.61800000,0.03346640,0.57655182,0.65944818,5,100
bch_derived_64_32,rayleigh,syndrome,4.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,4.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,4.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,4.0,average_decoding_time_ms,0.14784500,0.03737977,0.10155011,0.19413989,5,100
bch_derived_64_32,rayleigh,syndrome,5.0,ber,0.54600000,0.04505552,0.49019868,0.60180132,5,100
bch_derived_64_32,rayleigh,syndrome,5.0,frame_error_rate,0.54600000,0.04505552,0.49019868,0.60180132,5,100
bch_derived_64_32,rayleigh,syndrome,5.0,failure_rate,0.54600000,0.04505552,0.49019868,0.60180132,5,100
bch_derived_64_32,rayleigh,syndrome,5.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,5.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,5.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,5.0,average_decoding_time_ms,0.15085980,0.03789875,0.10392215,0.19779745,5,100
bch_derived_64_32,rayleigh,syndrome,6.0,ber,0.45400000,0.05813777,0.38199630,0.52600370,5,100
bch_derived_64_32,rayleigh,syndrome,6.0,frame_error_rate,0.45400000,0.05813777,0.38199630,0.52600370,5,100
bch_derived_64_32,rayleigh,syndrome,6.0,failure_rate,0.45400000,0.05813777,0.38199630,0.52600370,5,100
bch_derived_64_32,rayleigh,syndrome,6.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,6.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,6.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,syndrome,6.0,average_decoding_time_ms,0.14830280,0.03697935,0.10250382,0.19410178,5,100
bch_derived_64_32,rayleigh,chase,0.0,ber,0.80400000,0.03577709,0.75969003,0.84830997,5,100
bch_derived_64_32,rayleigh,chase,0.0,frame_error_rate,0.80400000,0.03577709,0.75969003,0.84830997,5,100
bch_derived_64_32,rayleigh,chase,0.0,failure_rate,0.80400000,0.03577709,0.75969003,0.84830997,5,100
bch_derived_64_32,rayleigh,chase,0.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,0.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,0.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,0.0,average_decoding_time_ms,0.95846160,0.18584623,0.72829080,1.18863240,5,100
bch_derived_64_32,rayleigh,chase,1.0,ber,0.72800000,0.06610598,0.64612766,0.80987234,5,100
bch_derived_64_32,rayleigh,chase,1.0,frame_error_rate,0.72800000,0.06610598,0.64612766,0.80987234,5,100
bch_derived_64_32,rayleigh,chase,1.0,failure_rate,0.72800000,0.06610598,0.64612766,0.80987234,5,100
bch_derived_64_32,rayleigh,chase,1.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,1.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,1.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,1.0,average_decoding_time_ms,0.92733520,0.17466583,0.71101134,1.14365906,5,100
bch_derived_64_32,rayleigh,chase,2.0,ber,0.65600000,0.04929503,0.59494804,0.71705196,5,100
bch_derived_64_32,rayleigh,chase,2.0,frame_error_rate,0.65600000,0.04929503,0.59494804,0.71705196,5,100
bch_derived_64_32,rayleigh,chase,2.0,failure_rate,0.65600000,0.04929503,0.59494804,0.71705196,5,100
bch_derived_64_32,rayleigh,chase,2.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,2.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,2.0,average_decoding_time_ms,0.93902820,0.17111694,0.72709965,1.15095675,5,100
bch_derived_64_32,rayleigh,chase,3.0,ber,0.56400000,0.04393177,0.50959045,0.61840955,5,100
bch_derived_64_32,rayleigh,chase,3.0,frame_error_rate,0.56400000,0.04393177,0.50959045,0.61840955,5,100
bch_derived_64_32,rayleigh,chase,3.0,failure_rate,0.56400000,0.04393177,0.50959045,0.61840955,5,100
bch_derived_64_32,rayleigh,chase,3.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,3.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,3.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,3.0,average_decoding_time_ms,0.97362520,0.18554966,0.74382171,1.20342869,5,100
bch_derived_64_32,rayleigh,chase,4.0,ber,0.48275000,0.05733945,0.41173502,0.55376498,5,100
bch_derived_64_32,rayleigh,chase,4.0,frame_error_rate,0.48400000,0.05770615,0.41253086,0.55546914,5,100
bch_derived_64_32,rayleigh,chase,4.0,failure_rate,0.48200000,0.05718391,0.41117765,0.55282235,5,100
bch_derived_64_32,rayleigh,chase,4.0,miscorrection_rate,0.00200000,0.00447214,0.00000000,0.00753875,5,100
bch_derived_64_32,rayleigh,chase,4.0,conditional_miscorrection_rate,0.00392157,0.00876889,0.00000000,0.01478186,5,100
bch_derived_64_32,rayleigh,chase,4.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,4.0,average_decoding_time_ms,1.02978040,0.19505914,0.78819940,1.27136140,5,100
bch_derived_64_32,rayleigh,chase,5.0,ber,0.40200000,0.06140033,0.32595562,0.47804438,5,100
bch_derived_64_32,rayleigh,chase,5.0,frame_error_rate,0.40200000,0.06140033,0.32595562,0.47804438,5,100
bch_derived_64_32,rayleigh,chase,5.0,failure_rate,0.40200000,0.06140033,0.32595562,0.47804438,5,100
bch_derived_64_32,rayleigh,chase,5.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,5.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,5.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,5.0,average_decoding_time_ms,1.04682920,0.21407597,0.78169583,1.31196257,5,100
bch_derived_64_32,rayleigh,chase,6.0,ber,0.32400000,0.05770615,0.25253086,0.39546914,5,100
bch_derived_64_32,rayleigh,chase,6.0,frame_error_rate,0.32400000,0.05770615,0.25253086,0.39546914,5,100
bch_derived_64_32,rayleigh,chase,6.0,failure_rate,0.32400000,0.05770615,0.25253086,0.39546914,5,100
bch_derived_64_32,rayleigh,chase,6.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,6.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,6.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,rayleigh,chase,6.0,average_decoding_time_ms,1.05471680,0.21366781,0.79008894,1.31934466,5,100
bch_derived_64_32,sinusoidal,syndrome,0.0,ber,1.00000000,0.00000000,1.00000000,1.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,0.0,frame_error_rate,1.00000000,0.00000000,1.00000000,1.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,0.0,failure_rate,1.00000000,0.00000000,1.00000000,1.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,0.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,0.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,0.0,average_decoding_time_ms,0.16670420,0.00409127,0.16163715,0.17177125,5,100
bch_derived_64_32,sinusoidal,syndrome,1.0,ber,0.99600000,0.00547723,0.98921645,1.00278355,5,100
bch_derived_64_32,sinusoidal,syndrome,1.0,frame_error_rate,0.99600000,0.00547723,0.98921645,1.00278355,5,100
bch_derived_64_32,sinusoidal,syndrome,1.0,failure_rate,0.99600000,0.00547723,0.98921645,1.00278355,5,100
bch_derived_64_32,sinusoidal,syndrome,1.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,1.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,2,100
bch_derived_64_32,sinusoidal,syndrome,1.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,1.0,average_decoding_time_ms,0.16616120,0.00811120,0.15611547,0.17620693,5,100
bch_derived_64_32,sinusoidal,syndrome,2.0,ber,0.97400000,0.00547723,0.96721645,0.98078355,5,100
bch_derived_64_32,sinusoidal,syndrome,2.0,frame_error_rate,0.97400000,0.00547723,0.96721645,0.98078355,5,100
bch_derived_64_32,sinusoidal,syndrome,2.0,failure_rate,0.97400000,0.00547723,0.96721645,0.98078355,5,100
bch_derived_64_32,sinusoidal,syndrome,2.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,2.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,2.0,ambiguous_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,2.0,average_decoding_time_ms,0.16691240,0.00274235,0.16351600,0.17030880,5,100
bch_derived_64_32,sinusoidal,syndrome,3.0,ber,0.93000000,0.01581139,0.91041757,0.94958243,5,100
bch_derived_64_32,sinusoidal,syndrome,3.0,frame_error_rate,0.93000000,0.01581139,0.91041757,0.94958243,5,100
bch_derived_64_32,sinusoidal,syndrome,3.0,failure_rate,0.93000000,0.01581139,0.91041757,0.94958243,5,100
bch_derived_64_32,sinusoidal,syndrome,3.0,miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
bch_derived_64_32,sinusoidal,syndrome,3.0,conditional_miscorrection_rate,0.00000000,0.00000000,0.00000000,0.00000000,5,100
